imdb_id,popularity,budget,original_title,cast,homepage,director,overview,genres,revenue_adj,certificate,runtime,rating,votes
tt0446029,1.906739,60000000,Scott Pilgrim vs. the World,"Michael Cera,Mary Elizabeth Winstead,Kieran Culkin,Chris Evans,Anna Kendrick",http://www.scottpilgrimthemovie.com/,Edgar Wright,"Scott Pilgrim is a film adaptation of the critically acclaimed, award-winning series of graphic novels of the same name by Canadian cartoonist Bryan Lee Oâ€™Malley. Scott Pilgrim is a 23 year old Canadian slacker and wannabe rockstar who falls in love with an American delivery girl, Ramona V. Flowers, and must defeat her seven ""evil exes"" to be able to date her.","Action,Adventure,Comedy",47664559.00,PG-13,112 min,7.5,433481.0
tt0429493,1.730679,110000000,The A-Team,"Liam Neeson,Bradley Cooper,Jessica Biel,Sharlto Copley,Patrick Wilson",http://www.ateam-movie.com,Joe Carnahan,"A group of Iraq War veterans goes on the run from U.S. military forces while they try to clear their names after being framed for a crime they didn't commit. Along the way, Col. Hannibal Smith, Capt. H.M. â€˜Howling Madâ€™ Murdock , Sgt. Bosco â€˜B.A.â€™ Baracus, and Lt. Templeton â€˜Facemanâ€™ Peck help out various people they encounter.","Thriller,Action,Adventure,Comedy,Crime",177238796.00,PG-13,117 min,6.7,261526.0
tt0985694,1.71986,20000000,Machete,"Danny Trejo,Michelle Rodriguez,Jessica Alba,Robert De Niro,Lindsay Lohan",http://www.vivamachete.com/,Robert Rodriguez|Ethan Maniquis,"After being set-up and betrayed by the man who hired him to assassinate a Texas Senator, an ex-Federale launches a brutal rampage of revenge against his former boss.","Action,Comedy,Thriller",31327899.00,R,105 min,6.6,199343.0
tt1325004,1.546212,68000000,The Twilight Saga: Eclipse,"Kristen Stewart,Robert Pattinson,Taylor Lautner,Ashley Greene,Peter Facinelli",http://eclipsethemovie.com,David Slade,"Bella once again finds herself surrounded by danger as Seattle is ravaged by a string of mysterious killings and a malicious vampire continues her quest for revenge. In the midst of it all, she is forced to choose between her love for Edward and her friendship with Jacob, knowing that her decision has the potential to ignite the ageless struggle between vampire and werewolf. With her graduation quickly approaching, Bella is confronted with the most important decision of her life.","Adventure,Fantasy,Drama,Romance",698491347.00,PG-13,124 min,5.0,249603.0
tt1001526,1.540322,130000000,Megamind,"Will Ferrell,Brad Pitt,Tina Fey,Jonah Hill,David Cross",http://www.megamind.com,Tom McGrath,"Bumbling supervillain Megamind finally defeats his nemesis, the superhero Metro Man. But without a hero, he loses all purpose and must find new meaning to his life.","Animation,Action,Comedy,Family,Science Fiction",321885765.00,PG,95 min,7.3,269272.0
tt0938283,1.538276,150000000,The Last Airbender,"Noah Ringer,Nicola Peltz,Jackson Rathbone,Dev Patel,Shaun Toub",http://www.thelastairbendermovie.com/,M. Night Shyamalan,"The story follows the adventures of Aang, a young successor to a long line of Avatars, who must put his childhood ways aside and stop the Fire Nation from enslaving the Water, Earth and Air nations.","Action,Adventure,Family,Fantasy",318502923.00,PG,103 min,4.0,165846.0
tt1386588,1.419224,100000000,The Other Guys,"Will Ferrell,Mark Wahlberg,Eva Mendes,Samuel L. Jackson,Dwayne Johnson",http://www.theotherguys-movie.com/,Adam McKay,"NYPD detectives Christopher Danson (Johnson) and P.K. Highsmith (Jackson) are the baddest and most beloved cops in New York City. They don't get tattoos, other men get tattoos of them. Two desks over and one back, sit detectives Allen Gamble (Ferrell) and Terry Hoitz (Wahlberg). You've seen them in the background of photos of Danson and Highsmith, out of focus and eyes closed. They're not heroes, they're ""the other guys."" But every cop has his or her day and soon Gamble and Hoitz stumble into a seemingly innocuous case no other detective wants to touch that could turn into NYC's biggest crime. It's the opportunity of their lives, but do these guys have the right stuff?","Action,Comedy,Crime",170432927.00,PG-13,107 min,6.6,273760.0
tt1053424,1.348633,32000000,Repo Men,"Jude Law,Forest Whitaker,Alice Braga,Liev Schreiber,Carice van Houten",http://www.repomenarecoming.com/,Miguel Sapochnik,"In the future, medical technology has advanced to the point where people can buy artificial organs to extend their lives. But if they default on payments, an organization known as the Union sends agents to repossess the organs. Remy is one of the best agents in the business, but when he becomes the recipient of an artificial heart, he finds himself in the same dire straits as his many victims.","Action,Science Fiction,Thriller,Crime",18409891.00,R,111 min,6.3,108131.0
tt1013743,1.325302,117000000,Knight and Day,"Tom Cruise,Cameron Diaz,Peter Sarsgaard,Viola Davis,Jordi MollÃ ",http://www.knightanddaymovie.com,James Mangold,"A fugitive couple goes on a glamorous and sometimes deadly adventure where nothing and no one â€“ even themselves â€“ are what they seem. Amid shifting alliances and unexpected betrayals, they race across the globe, with their survival ultimately hinging on the battle of truth vs. trust.","Action,Comedy",261930431.00,PG-13,109 min,6.3,199269.0
tt1038919,1.255298,40000000,The Bounty Hunter,"Gerard Butler,Jennifer Aniston,Gio Perez,Siobhan Fallon,Joel Garland",http://www.thebountyhunter-movie.net/,Andy Tennant,"Milo Boyd is a bounty hunter whose latest gig is rather satisfying, as he finds out that the bail-skipper he must chase down is his own ex-wife, Nicole -- but she has no intention of getting nabbed without a fight. Complicating matters, Nicole's wannabe-boyfriend, Stewart, joins the chase.",Action,136000000.00,PG-13,110 min,5.5,129770.0
tt0947810,1.206958,100000000,Green Zone,"Matt Damon,Greg Kinnear,Brendan Gleeson,Amy Ryan,Jason Isaacs",http://www.greenzonemovie.com/,Paul Greengrass,"During the U.S.-led occupation of Baghdad in 2003, Chief Warrant Officer Roy Miller and his team of Army inspectors were dispatched to find weapons of mass destruction believed to be stockpiled in the Iraqi desert. Rocketing from one booby-trapped and treacherous site to the next, the men search for deadly chemical agents but stumble instead upon an elaborate cover-up that threatens to invert the purpose of their mission.","Action,Adventure,Drama,Thriller",94882889.00,R,115 min,6.8,138797.0
tt1155076,1.125831,40000000,The Karate Kid,"Jaden Smith,Jackie Chan,Taraji P. Henson,Yu Rong-Guang,Tess Liu",http://www.karatekid-themovie.com/,Harald Zwart,"12-year-old Dre Parker could have been the most popular kid in Detroit, but his mother's latest career move has landed him in China. Dre immediately falls for his classmate Mei Ying but the cultural differences make such a friendship impossible. Even worse, Dre's feelings make him an enemy of the class bully, Cheng. With no friends in a strange land, Dre has nowhere to turn but maintenance man Mr. Han, who is a kung fu master. As Han teaches Dre that kung fu is not about punches and parries, but maturity and calm, Dre realizes that facing down the bullies will be the fight of his life.","Action,Adventure,Drama,Family",357852395.00,PG,140 min,6.2,189127.0
tt1235189,1.111487,8000000,Wild Target,"Bill Nighy,Emily Blunt,Rupert Grint,Rupert Everett,Eileen Atkins",http://www.wildtargetmovie.com/,Jonathan Lynn,"Victor Maynard is a middle-aged, solitary assassin, who lives to please his formidable mother, despite his own peerless reputation for lethal efficiency. His professional routine is interrupted when he finds himself drawn to one of his intended victims, Rose. He spares her life, unexpectedly acquiring in the process a young apprentice, Tony. Believing Victor to be a private detective, his two new companions tag along, while he attempts to thwart the murderous attentions of his unhappy client","Action,Comedy",3453043.00,PG-13,98 min,6.7,38964.0
tt1179034,1.107689,52000000,From Paris with Love,"John Travolta,Jonathan Rhys Meyers,Kasia Smutniak,Richard Durden,Bing Yin",http://www.frompariswithlovefilm.com/,Pierre Morel,"While working at the American embassy in Paris, low-level intelligence agent James Reece gets involved in espionage when he's pulled into a terrorist plot by high-ranking but uncouth American operative Charlie Wax, who's trying to stop it.","Action,Crime,Thriller",52615806.00,R,92 min,6.4,118585.0
tt1458175,1.078211,30000000,The Next Three Days,"Russell Crowe,Elizabeth Banks,Brian Dennehy,RZA,Moran Atias",http://www.thenextthreedaysmovie.com/index.html,Paul Haggis,"A married couple's life is turned upside down when the wife is accused of a murder. Lara Brennan is arrested for murdering her boss with whom she had an argument. It seems she was seen leaving the scene of the crime and her fingerprints were on the murder weapon. Her husband, John would spend the next few years trying to get her released, but there's no evidence that negates the evidence against her. And when the strain of being separated from her family, especially her son, gets to her, John decides to break her out. So he does a lot of research to find a way.","Romance,Drama,Thriller,Crime",51148651.00,PG-13,133 min,7.3,199332.0
tt0480255,1.065023,25000000,The Losers,"Jeffrey Dean Morgan,Zoe Saldana,Chris Evans,Idris Elba,Columbus Short",http://www.the-losers.com/,Sylvain White,"A tale of double cross and revenge, centered upon the members of an elite U.S. Special Forces unit sent into the Bolivian jungle on a search and destroy mission. The team-Clay, Jensen, Roque, Pooch and Cougar -find themselves the target of a lethal betrayal instigated from inside by a powerful enemy known only as Max. Presumed dead, the group makes plans to even the score when they're joined by the mysterious Aisha, a beautiful operative with her own agenda. Working together, they must remain deep undercover while tracking the heavily-guarded Max, a ruthless man bent on embroiling the world in a new high-tech global war.","Action,Adventure,Crime,Mystery,Thriller",23580000.00,PG-13,97 min,6.2,103656.0
tt0964517,1.054685,25000000,The Fighter,"Mark Wahlberg,Christian Bale,Amy Adams,Melissa Leo,Mickey O'Keefe",http://www.thefightermovie.com,David O. Russell,"The Fighter, is a drama about boxer ""Irish"" Micky Ward's unlikely road to the world light welterweight title. His Rocky-like rise was shepherded by half-brother Dicky, a boxer-turned-trainer who rebounded in life after nearly being KO'd by drugs and crime.",Drama,9190869.00,R,116 min,7.8,372876.0
tt1075747,1.023117,47000000,Jonah Hex,"Josh Brolin,John Malkovich,Megan Fox,Michael Fassbender,Will Arnett",http://jonah-hex.warnerbros.com/,Jimmy Hayward,"Gunsliger Jonah Hex (Josh Brolin) is appointed by President Ulysses Grant to track down terrorist Quentin Turnbull (John Malkovich), a former Confederate officer determined on unleashing hell on earth. Jonah not only secures freedom by accepting this task, he also gets revenge on the man who slayed his wife and child. Megan Fox plays a prostitute as well as Jonah Hex's love interst in the film.","Action,Western,Drama,Fantasy,Thriller",10539000.00,PG-13,81 min,4.7,59819.0
tt1103153,0.997641,75000000,Killers,"Katherine Heigl,Ashton Kutcher,Tom Selleck,Catherine O'Hara,Alex Borstein",http://killersfilm.com/,Robert Luketic,"When an elite assassin marries a beautiful computer whiz after a whirlwind romance, he gives up the gun and settles down with his new bride. That is, until he learns that someone from his past has put a contract out on his life.","Action,Comedy,Thriller,Romance",98159963.00,PG-13,100 min,5.4,93114.0
tt1038686,0.992107,26000000,Legion,"Paul Bettany,Dennis Quaid,Kevin Durand,Kate Walsh,Doug Jones",http://www.legionmovie.com,Scott Stewart,"When God loses faith in humankind, he sends his legion of angels to bring on the Apocalypse. Humanity's only hope for survival lies in a group of strangers trapped in an out-of-the-way, desert diner with the Archangel Michael.",Horror,67918658.00,R,100 min,5.2,106827.0
tt1219342,0.914278,80000000,Legend of the Guardians: The Owls of Ga'Hoole,"Emily Barclay,Abbie Cornish,Essie Davis,Joel Edgerton,Deborra-Lee Furness",http://legendoftheguardians.warnerbros.com/,Zack Snyder,"Soren, a young barn owl, is kidnapped by owls of St. Aggie's, ostensibly an orphanage, where owlets are brainwashed into becoming soldiers. He and his new friends escape to the island of Ga'Hoole, to assist its noble, wise owls who fight the army being created by the wicked rulers of St. Aggie's. The film is based on the first three books in the series.","Animation,Adventure,Family,Fantasy",140073390.00,PG,97 min,6.9,84585.0
tt1135084,0.912689,32000000,Takers,"Chris Brown,Hayden Christensen,Matt Dillon,Michael Ealy,Idris Elba",http://www.whoarethetakers.com/,John Luessenhop,"A seasoned team of bank robbers, including Gordon Jennings (Idris Elba), John Rahway (Paul Walker), A.J. (Hayden Christensen), and brothers Jake (Michael Ealy) and Jesse Attica (Chris Brown) successfully complete their latest heist and lead a life of luxury while planning their next job. When Ghost (Tip T.I. Harris), a former member of their team, is released from prison he convinces the group to strike an armored car carrying $20 million. As the ""Takers"" carefully plot out their strategy and draw nearer to exacting the grand heist, a reckless police officer (Matt Dillon) inches closer to apprehending the criminals.","Action,Crime,Drama,Thriller",69055695.00,PG-13,107 min,6.2,63676.0
tt1385867,0.839106999999999,30000000,Cop Out,"Bruce Willis,Tracy Morgan,Juan Carlos HernÃ¡ndez,Seann William Scott,Michelle Trachtenberg",http://copoutmovie.warnerbros.com/dvd/,Kevin Smith,"Officers Jimmy Monroe and Paul Hodges have their weapons drawn on a gun-wielding killer. They agree to shoot on three. But, wait, does that mean 1â€¦2â€¦ shoot or 1â€¦2â€¦3â€¦ then shoot? Punches hit hard and laughs hit harder (or is it the other way â€™round?) when action star Bruce Willis and ace comic Tracy Morgan pair as bickering-but-got-your-back Brooklyn buddy cops. Kevin Smith (Clerks, Chasing Amy) directs the gritty, goofball goings-on as the guys hunt for a stolen 1952 mint condition baseball card (Jimmy needs it to fund his daughterâ€™s wedding), a hunt plunging them into a gunslinging war with a deadly drug ring. Batter up, fans. The boys are ready to take you out to the olâ€™ brawl game!","Action,Comedy,Crime",55583804.00,R,107 min,5.5,88871.0
